id_desdobramento_3;cd_desdobramento_3;nome
3545;1;TRANSFERONCIAS DE OUTRAS INSTITUI
3546;1;APORTES PERIADICOS PARA COMPENSA
3547;1;RECEITA INTRAOR
3548;0;RECEITA INTRAOR
3549;1;RECEITA INTRAOR
3550;0;RECEITA INTRAOR
3551;0;DEDU
3552;3;DEDU
3553;3;DEDU
3554;1;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
3555;0;DEDU
3556;0;DEDU
3557;1;RESULTADO DO BANCO CENTRAL - OPERA
3558;0;RECEITA INTRAOR
3559;0;RECEITA INTRAOR
3560;1;RECEITA INTRAOR
3561;1;DEDU
3562;1;DEDU
3563;1;DEDU
3564;1;TAXA DE FISCALIZA
3565;1;TAXAS PELA PRESTA
3566;0;IMPOSTO SOBRE A EXPORTA
3567;0;CONTRIBUI
3568;1;CONTRIBUI
3569;0;OUTRAS CONTRIBUI
3570;1;IMPOSTO SOBRE OPERA
3571;1;SERVI
3572;0;OUTORGA DE DIREITO DE USO OU DE EXPLORA
3573;0;ROYALTIES PELA EXPLORA
3574;0;CESSCO DO DIREITO DE OPERACIONALIZA
3575;0;SERVI
3576;0;DELEGA
3577;0;SERVI
3578;0;DELEGA
3579;0;DELEGA
3580;1;DELEGA
3581;1;CONTRIBUI
3582;2;CONTRIBUI
3583;5;CONTRIBUI
3584;5;CESSCO DO DIREITO DE EXPLORA
3585;4;CONTRIBUI
3586;0;CONTRIBUI
3587;0;OUTRAS DELEGA
3588;1;ROYALTIES MONIMOS PELA PRODU
3589;1;CONTRIBUI
3590;1;CONTRIBUI
3591;1;PARTICIPA
3592;2;PARTICIPA
3593;0;CONTRIBUI
3594;1;CONTRIBUI
3595;1;CONTRIBUI
3596;3;PARTICIPA
3597;4;ROYALTIES EXCEDENTES PELA PRODU
3598;3;CONTRIBUI
3599;1;OUTORGA DE DIREITOS DE EXPLORA
3600;2;UTILIZA
3601;1;INSCRI
3602;2;TRANSFERONCIAS DE RECURSOS DA COMPLEMENTA
3603;1;CONTRIBUI
3604;2;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
3605;0;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
3606;1;MULTAS PREVISTAS NA LEGISLA
3607;0;OPERA
3608;1;OUTROS SERVI
3609;1;ALIENA
3610;1;ALIENA
3611;0;INDENIZA
3612;1;ALIENA
3613;0;AMORTIZA
3614;0;OUTRAS INDENIZA
3615;0;AMORTIZA
3616;0;RESTITUI
3617;0;OUTRAS RESTITUI
3618;1;TRANSFERONCIAS DE INSTITUI
3619;3;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTA
3620;9;OUTRAS TRANSFERONCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
3621;5;RECEITA INTRAOR
3622;1;RECEITA INTRAOR
3623;2;DEDU
3624;2;DEDU
3625;2;DEDU
3626;0;DEDU
3627;1;DEDU
3628;1;DEDU
3629;1;DEDU
3630;1;RECEITA INTRAOR
3631;0;TAXAS PELA PRESTA
3632;0;IMPOSTOS, TAXAS E CONTRIBUI
3633;0;IMPOSTOS SOBRE A PRODU
3634;0;CONTRIBUI
3635;0;CONTRIBUI
3636;0;CONTRIBUI
3637;1;OUTORGA DE DIREITO DE USO OU DE EXPLORA
3638;0;DELEGA
3639;0;DELEGA
3640;0;SERVI
3641;1;DELEGA
3642;1;DELEGA
3643;0;CONTRIBUI
3644;1;CONTRIBUI
3645;1;SERVI
3646;0;CONTRIBUI
3647;3;DELEGA
3648;0;CONTRIBUI
3649;7;CONCESSCO DE LICEN
3650;2;PAGAMENTO PELA RETEN
3651;2;ROYALTIES MONIMOS PELA PRODU
3652;1;CONTRIBUI
3653;0;ROYALTIES EXCEDENTES PELA PRODU
3654;2;ROYALTIES EXCEDENTES PELA PRODU
3655;4;ROYALTIES EXCEDENTES PELA PRODU
3656;3;CONTRIBUI
3657;0;CONTRIBUI
3658;2;CONTRIBUI
3659;0;CONTRIBUI
3660;1;OUTRAS CONTRIBUI
3661;0;CONTRIBUI
3662;0;EXPLORA
3663;0;ROYALTIES PELA PRODU
3664;4;ROYALTIES PELA PRODU
3665;0;OUTORGA DE DIREITOS DE EXPLORA
3666;2;CONTRIBUI
3667;0;EXPLORA
3668;0;CONTRIBUI
3669;1;CONTRIBUI
3670;1;CONTRIBUI
3671;0;CONTRIBUI
3672;0;JUROS E CORRE
3673;3;REMUNERA
3674;0;CONTRAPARTIDA DE SUBVEN
3675;1;CONTRAPARTIDA DE SUBVEN
3676;0;OPERA
3677;1;OPERA
3678;0;OUTRAS OPERA
3679;2;SERVI
3680;1;COTA-PARTE DA COMPENSA
3681;0;MULTAS PREVISTAS NA LEGISLA
3682;0;OPERA
3683;5;OPERA
3684;6;OPERA
3685;1;OUTRAS OPERA
3686;0;ALIENA
3687;1;ALIENA
3688;0;INDENIZA
3689;2;ALIENA
3690;0;RESTITUI
3691;1;RESTITUI
3692;1;RESTITUI
3693;1;AMORTIZA
3694;0;AMORTIZA
3695;0;AMORTIZA
3696;1;RESTITUI
3697;1;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
3698;1;TRANSFERONCIAS DO SAL?RIO-EDUCA
3699;0;TRANSFERONCIAS DE OUTRAS INSTITUI
3700;2;ALIENA
3701;1;RECEITA INTRAOR
3702;0;RECEITA INTRAOR
3703;0;RECEITA INTRAOR
3704;0;DEDU
3705;2;DEDU
3706;3;DEDU
3707;0;DEDU
3708;0;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
3709;0;DEDU
3710;0;DEDU
3711;0;DEDU
3712;0;DEDU
3713;0;RECEITA INTRAOR
3714;1;CONTRIBUI
3715;3;IMPOSTO SOBRE SERVI
3716;1;TAXA DE CONTROLE E FISCALIZA
3717;0;TAXA DE CONTROLE E FISCALIZA
3718;0;IMPOSTO SOBRE A IMPORTA
3719;4;IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS ? IMPORTA
3720;0;IMPOSTOS SOBRE OPERA
3721;0;CONTRIBUI
3722;1;SERVI
3723;2;DELEGA
3724;0;SERVI
3725;6;TRANSFERONCIA DA DELEGA
3726;1;DEMAIS DELEGA
3727;1;OUTRAS DELEGA
3728;0;CONTRIBUI
3729;0;CONTRIBUI
3730;4;PARTICIPA
3731;1;ROYALTIES MONIMOS PELA PRODU
3732;4;ROYALTIES MONIMOS PELA PRODU
3733;4;CONTRIBUI
3734;0;OUTORGA DOS SERVI
3735;1;COMPENSA
3736;1;CONTRIBUI
3737;0;COMPENSA
3738;0;CONTRIBUI
3739;0;ADICIONAL ? CONTRIBUI
3740;0;INSCRI
3741;2;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
3742;1;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
3743;1;PRESTA
3744;1;MULTAS PREVISTAS EM LEGISLA
3745;0;OPERA
3746;1;OPERA
3747;2;OPERA
3748;0;SERVI
3749;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
3750;1;OPERA
3751;0;REMUNERA
3752;1;MULTAS PREVISTAS EM LEI POR INFRA
3753;3;OPERA
3754;0;ALIENA
3755;0;TRANSFERONCIA DA COMPENSA
3756;0;MULTAS PREVISTAS NA LEGISLA
3757;1;MULTAS PREVISTAS NA LEGISLA
3758;0;ALIENA
3759;0;ALIENA
3760;0;RESTITUI
3761;0;RESTITUI
3762;0;AMORTIZA
3763;0;AMORTIZA
3764;0;RESTITUI
3765;2;RESTITUI
3766;2;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
3767;0;TRANSFERONCIAS DE INSTITUI
3768;0;TRANSFERONCIA DE CONVONIOS DE INSTITUI
3769;1;RECEITA INTRAOR
3770;1;RECEITA INTRAOR
3771;0;RECEITA INTRAOR
3772;0;RECEITA INTRAOR
3773;0;DEDU
3774;3;DEDU
3775;0;DEDU
3776;4;DEDU
3777;4;DEDU
3778;1;DEDU
3779;2;RESULTADO DO BANCO CENTRAL - DEMAIS OPERA
3780;1;REMUNERA
3781;6;DEDU
3782;1;DEDU
3783;1;RECEITAS DE ALIENA
3784;0;RECEITA INTRAOR
3785;2;CONTRIBUI
3786;2;TAXA DE FISCALIZA
3787;0;IMPOSTO SOBRE OPERA
3788;0;CONTRIBUI
3789;0;CONTRIBUI
3790;1;CONTRIBUI
3791;1;OUTRAS CONTRIBUI
3792;1;DELEGA
3793;0;DELEGA
3794;0;DELEGA
3795;0;CONTRIBUI
3796;0;DELEGA
3797;1;DELEGA
3798;6;CONTRIBUI
3799;5;CONTRIBUI
3800;1;CONTRIBUI
3801;0;EXPLORA
3802;1;CONTRIBUI
3803;0;ROYALTIES EXCEDENTES PELA PRODU
3804;5;CONTRIBUI
3805;1;CONTRIBUI
3806;0;OUTRAS CONTRIBUI
3807;0;CONTRIBUI
3808;1;CONTRIBUI
3809;0;PETRALEO - REGIME DE PARTILHA DE PRODU
3810;1;BANUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODU
3811;1;ROYALTIES PELA PRODU
3812;0;EXPLORA
3813;0;COMPENSA
3814;0;CONCESSCO, PERMISSCO, AUTORIZA
3815;1;UTILIZA
3816;1;REMUNERA
3817;2;REMUNERA
3818;0;COMPENSA
3819;0;PARTICIPA
3820;1;COMPENSA
3821;0;MULTAS PREVISTAS EM LEGISLA
3822;0;PRESTA
3823;5;OPERA
3824;3;COTA-PARTE ROYALTIES - COMPENSA
3825;1;RETORNO DE OPERA
3826;2;TRANSFERONCIAS DE CONVONIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
3827;1;MULTAS DECORRENTES DE SENTEN
3828;2;OPERA
3829;1;COTA-PARTE DO FUNDO DE PARTICIPA
3830;0;ALIENA
3831;0;ALIENA
3832;7;COTA-PARTE DA CONTRIBUI
3833;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
3834;0;RESTITUI
3835;1;RESTITUI
3836;0;RESTITUI
3837;1;AMORTIZA
3838;2;TRANSFERONCIAS DE CONVONIO DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
3839;1;RESTITUI
3840;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO INVESTIMENTO DAS A
3841;0;TRANSFERONCIAS DE OUTRAS INSTITUI
3842;1;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
3843;0;APORTES PERIADICOS PARA AMORTIZA
3844;0;APORTES PERIADICOS PARA COMPENSA
3845;0;RECEITA INTRAOR
3846;0;RECEITA INTRAOR
3847;1;RECEITA INTRAOR
3848;0;RECEITA INTRAOR
3849;0;RECEITA INTRAOR
3850;1;RECEITA INTRAOR
3851;1;RECEITA INTRAOR
3852;1;RECEITA INTRAOR
3853;0;RECEITA INTRAOR
3854;0;RECEITA INTRAOR
3855;2;DEDU
3856;3;DEDU
3857;3;DEDU
3858;1;DEDU
3859;6;DEDU
3860;0;RECEITA INTRAOR
3861;0;RECEITA INTRAOR
3862;1;DEDU
3863;0;CONTRIBUI
3864;1;CONTRIBUI
3865;0;DIREITO DE USO DA IMAGEM E DE REPRODU
3866;1;DELEGA
3867;0;SERVI
3868;1;DELEGA
3869;0;SERVI
3870;4;CONTRIBUI
3871;1;CONTRIBUI
3872;0;ROYALTIES MONIMOS PELA PRODU
3873;7;CONTRIBUI
3874;8;CONTRIBUI
3875;4;ROYALTIES MONIMOS PELA PRODU
3876;0;ROYALTIES MONIMOS PELA PRODU
3877;6;CONTRIBUI
3878;1;COTA-PARTE DA CONTRIBUI
3879;0;CONTRIBUI
3880;1;CONTRIBUI
3881;4;REMUNERA
3882;0;OUTRAS DELEGA
3883;0;VARIA
3884;1;VARIA
3885;1;ENCARGOS LEGAIS PELA INSCRI
3886;0;PARTICIPA
3887;0;OPERA
3888;1;OUTRAS OPERA
3889;0;SERVI
3890;0;RETORNO DE OPERA
3891;2;COTA-PARTE DA COMPENSA
3892;1;MULTAS PREVISTAS NA LEGISLA
3893;0;OPERA
3894;1;ALIENA
3895;1;ALIENA
3896;0;ALIENA
3897;1;INDENIZA
3898;1;ALIENA
3899;5;COTA-PARTE ROYALTIES PELA PARTICIPA
3900;1;OUTRAS INDENIZA
3901;2;RESTITUI
3902;1;RESTITUI
3903;0;RESTITUI
3904;1;RESTITUI
3905;1;AMORTIZA
3906;0;AMORTIZA
3907;1;RESTITUI
3908;1;ALIENA
3909;0;RECEITA INTRAOR
3910;0;RECEITA INTRAOR
3911;0;RECEITA INTRAOR
3912;0;RECEITA INTRAOR
3913;1;RECEITA INTRAOR
3914;0;RECEITA INTRAOR
3915;0;DEDU
3916;2;DEDU
3917;3;DEDU
3918;3;DEDU
3919;0;DEDU
3920;1;DEDU
3921;0;DEDU
3922;1;DEDU
3923;0;INTEGRALIZA
3924;6;DEDU
3925;0;DEDU
3926;1;DEDU
3927;1;RECEITA INTRAOR
3928;1;DEDU
3929;1;TAXA DE CONTROLE E FISCALIZA
3930;1;CONTRIBUI
3931;0;CONTRIBUI
3932;1;CONTRIBUI
3933;1;CONTRIBUI
3934;1;PARTICIPA
3935;1;CESSCO DO DIREITO DE OPERACIONALIZA
3936;1;SERVI
3937;1;SERVI
3938;0;DELEGA
3939;1;SERVI
3940;2;DELEGA
3941;0;DELEGA
3942;0;DELEGA
3943;0;SERVI
3944;1;DELEGA
3945;0;CONTRIBUI
3946;2;CONTRIBUI
3947;0;CONTRIBUI
3948;1;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
3949;0;OUTORGA DE EXPLORA
3950;0;CONTRIBUI
3951;1;CONTRIBUI
3952;3;ROYALTIES EXCEDENTES PELA PRODU
3953;1;ROYALTIES EXCEDENTES PELA PRODU
3954;2;CONTRIBUI
3955;0;CONTRIBUI
3956;1;CONCESSCO, PERMISSCO, AUTORIZA
3957;1;CONTRIBUI
3958;0;CONTRIBUI
3959;1;CONTRIBUI
3960;2;CONTRATOS DE TRANSI
3961;1;COMPENSA
3962;0;SERVI
3963;1;OUTRAS DELEGA
3964;0;EXPLORA
3965;2;TRANSFERONCIAS DE CONVONIO DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
3966;0;ENCARGOS LEGAIS PELA INSCRI
3967;0;OPERA
3968;3;OPERA
3969;4;COTA-PARTE DA CONTRIBUI
3970;1;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
3971;0;OUTROS SERVI
3972;0;MULTAS PREVISTAS EM LEI POR INFRA
3973;0;MULTAS DECORRENTES DE SENTEN
3974;1;OPERA
3975;2;COTA-PARTE DO FUNDO DE PARTICIPA
3976;0;ALIENA
3977;0;ALIENA
3978;1;ALIENA
3979;1;MULTA POR DESCUMPRIMENTO DE OBRIGA
3980;0;INDENIZA
3981;0;INDENIZA
3982;1;INDENIZA
3983;0;ALIENA
3984;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO CUSTEIO DAS A
3985;0;RESTITUI
3986;1;AMORTIZA
3987;1;AMORTIZA
3988;1;AMORTIZA
3989;1;AMORTIZA
3990;0;RESTITUI
3991;0;RESTITUI
3992;0;RESTITUI
3993;0;TRANSFERONCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
3994;1;TRANSFERONCIA DE CONVONIOS DE INSTITUI
3995;0;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
3996;0;ALIENA
3997;0;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
3998;0;RECEITA INTRAOR
3999;0;RECEITA INTRAOR
4000;1;RECEITA INTRAOR
4001;0;RECEITA INTRAOR
4002;0;RECEITA INTRAOR
4003;1;RECEITA INTRAOR
4004;0;RECEITA INTRAOR
4005;0;RECEITA INTRAOR
4006;1;RECEITA INTRAOR
4007;0;RECEITA INTRAOR
4008;0;RECEITA INTRAOR
4009;0;RECEITA INTRAOR
4010;0;DEDU
4011;2;DEDU
4012;2;DEDU
4013;4;DEDU
4014;4;DEDU
4015;1;DEDU
4016;1;INTEGRALIZA
4017;0;REMUNERA
4018;0;RECEITA INTRAOR
4019;0;RECEITA INTRAOR
4021;1;DEDUC?O DAS RECEITAS - REMUNERAC?O DE DEPOSITOS BANCARIOS
4022;1;SEM DESCRICAO
2818;0;TAXAS DE INSPE
2819;0;TAXAS DE FISCALIZA
2820;0;TAXA DE CONTROLE E FISCALIZA
2821;0;TAXA DE CONTROLE E FISCALIZA
2822;1;IMPOSTO SOBRE A IMPORTA
2823;1;IMPOSTO SOBRE OPERA
2824;1;CONTRIBUI
2825;3;"IMPOSTO SOBRE TRANSMISSCO ""CAUSA MORTIS"" E DOA"
2826;1;ROYALTIES PELA EXPLORA
2827;0;SERVI
2828;0;DELEGA
2829;0;SERVI
2830;2;CONTRIBUI
2831;3;CONTRIBUI
2832;0;DELEGA
2833;0;RECEITA DE SERVI
2834;1;CONTRIBUI
2835;1;CONTRIBUI
2836;0;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
2837;3;ROYALTIES MONIMOS PELA PRODU
2838;0;CONTRIBUI
2839;2;CONTRIBUI
2840;0;PARTICIPA
2841;0;CONTRIBUI
2842;0;CONTRIBUI
2843;1;CONTRIBUI
2844;1;CONTRIBUI
2845;2;FOROS, LAUDOMIOS E TARIFAS DE OCUPA
2846;0;EXPLORA
2847;0;OUTRAS CONTRIBUI
2848;1;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
2849;0;OPERA
2850;6;OPERA
2851;1;SERVI
2852;0;TRANSFERONCIA DA COTA-PARTE DA COMPENSA
2853;0;OPERA
2854;1;REMUNERA
2855;4;OPERA
2856;0;ALIENA
2857;0;PARTICIPA
2858;0;ALIENA
2859;8;COTA-PARTE DO IMPOSTO SOBRE OPERA
2860;1;ALIENA
2861;2;ALIENA
2862;1;RESTITUI
2863;0;AMORTIZA
2864;2;TRANSFERONCIA DE RECURSOS DO SUS ? ATEN
2865;1;OUTRAS RESTITUI
2866;0;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS - BLOCO INVESTIMENTOS NA REDE DE SERVI
2867;0;TRANSFERONCIAS DE INSTITUI
2868;1;APORTES PERIADICOS PARA AMORTIZA
2869;0;COMPENSA
2870;0;RECEITA INTRAOR
2871;0;RECEITA INTRAOR
2872;0;RECEITA INTRAOR
2873;0;RECEITA INTRAOR
2874;9;RECEITA INTRAOR
2875;0;RECEITA INTRAOR
2876;1;RECEITA INTRAOR
2877;1;RECEITA INTRAOR
2878;1;RECEITA INTRAOR
2879;2;TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
2880;2;DEDU
2881;3;DEDU
2882;1;DEDU
2883;0;DEDU
2884;1;DEDU
2885;1;DEDU
2886;0;RECEITA INTRAOR
2887;0;RECEITA INTRAOR
2888;1;TAXAS DE INSPE
2889;3;CONTRIBUI
2890;1;TAXA DE CONTROLE E FISCALIZA
2891;1;IMPOSTO SOBRE A EXPORTA
2892;2;IMPOSTO SOBRE OPERA
2893;0;CONTRIBUI
2894;0;CONTRIBUI
2895;1;OUTRAS CONTRIBUI
2896;0;CONTRIBUI
2897;1;CONTRIBUI
2898;1;DIREITO DE USO DA IMAGEM E DE REPRODU
2899;1;SERVI
2900;1;DELEGA
2901;1;DELEGA
2902;0;CONTRIBUI
2903;3;CONTRIBUI
2904;9;OUTRAS DELEGA
2905;0;DEMAIS DELEGA
2906;6;CONTRIBUI
2907;0;CONTRIBUI
2908;1;CONTRIBUI
2909;0;CONTRIBUI
2910;1;ROYALTIES EXCEDENTES PELA PRODU
2911;2;CONTRIBUI
2912;9;CONTRIBUI
2913;2;CONTRIBUI
2914;1;CONTRIBUI
2915;1;CONTRIBUI
2916;0;ALUGUIS, ARRENDAMENTOS, FOROS, LAUDOMIOS, TARIFAS DE OCUPA
2917;0;CONTRIBUI
2918;0;COTA-PARTE DA CONTRIBUI
2919;0;CONTRIBUI
2920;1;CONTRIBUI
2921;0;CONTRIBUI
2922;1;ADICIONAL ? CONTRIBUI
2923;0;EXPLORA
2924;0;CONTRIBUI
2925;0;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
2926;4;OPERA
2927;7;OPERA
2928;5;OUTRAS PARTICIPA
2929;0;MULTAS PREVISTAS NA LEGISLA
2930;0;OUTRAS OPERA
2931;3;COTA-PARTE DO FUNDO DE PARTICIPA
2932;4;COTA-PARTE DO FUNDO DE PARTICIPA
2933;0;MULTA POR DESCUMPRIMENTO DE OBRIGA
2934;1;INDENIZA
2935;0;INDENIZA
2936;3;COTA-PARTE ROYALTIES - COMPENSA
2937;4;COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODU
2938;0;AMORTIZA
2939;0;RESTITUI
2940;1;RESTITUI
2941;1;AMORTIZA
2942;1;RESTITUI
2943;1;RESTITUI
2944;1;TRANSFERONCIAS DE OUTRAS INSTITUI
2945;1;APORTES PERIADICOS PARA COMPENSA
2946;1;RECEITA INTRAOR
2947;0;RECEITA INTRAOR
2948;1;RECEITA INTRAOR
2949;0;RECEITA INTRAOR
2950;0;DEDU
2951;3;DEDU
2952;3;DEDU
2953;1;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
2954;0;DEDU
2955;0;DEDU
2956;1;RESULTADO DO BANCO CENTRAL - OPERA
2957;0;RECEITA INTRAOR
2958;0;RECEITA INTRAOR
2959;1;RECEITA INTRAOR
2960;1;DEDU
2961;1;DEDU
2962;1;DEDU
2963;1;TAXA DE FISCALIZA
2964;1;TAXAS PELA PRESTA
2965;0;IMPOSTO SOBRE A EXPORTA
2966;0;CONTRIBUI
2967;1;CONTRIBUI
2968;0;OUTRAS CONTRIBUI
2969;1;IMPOSTO SOBRE OPERA
2970;1;SERVI
2971;0;OUTORGA DE DIREITO DE USO OU DE EXPLORA
2972;0;ROYALTIES PELA EXPLORA
2973;0;CESSCO DO DIREITO DE OPERACIONALIZA
2974;0;SERVI
2975;0;DELEGA
2976;0;SERVI
2977;0;DELEGA
2978;0;DELEGA
2979;1;DELEGA
2980;1;CONTRIBUI
2981;2;CONTRIBUI
2982;5;CONTRIBUI
2983;5;CESSCO DO DIREITO DE EXPLORA
2984;4;CONTRIBUI
2985;0;CONTRIBUI
2986;0;OUTRAS DELEGA
2987;1;ROYALTIES MONIMOS PELA PRODU
2988;1;CONTRIBUI
2989;1;CONTRIBUI
2990;1;PARTICIPA
2991;2;PARTICIPA
2992;0;CONTRIBUI
2993;1;CONTRIBUI
2994;1;CONTRIBUI
2995;3;PARTICIPA
2996;4;ROYALTIES EXCEDENTES PELA PRODU
2997;3;CONTRIBUI
2998;1;OUTORGA DE DIREITOS DE EXPLORA
2999;2;UTILIZA
3000;1;INSCRI
3001;2;TRANSFERONCIAS DE RECURSOS DA COMPLEMENTA
3002;1;CONTRIBUI
3003;2;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
3004;0;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
3005;1;MULTAS PREVISTAS NA LEGISLA
3006;0;OPERA
3007;1;OUTROS SERVI
3008;1;ALIENA
3009;1;ALIENA
3010;0;INDENIZA
3011;1;ALIENA
3012;0;AMORTIZA
3013;0;OUTRAS INDENIZA
3014;0;AMORTIZA
3015;0;RESTITUI
3016;0;OUTRAS RESTITUI
3017;1;TRANSFERONCIAS DE INSTITUI
3018;3;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTA
3019;9;OUTRAS TRANSFERONCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
3020;5;RECEITA INTRAOR
3021;1;RECEITA INTRAOR
3022;2;DEDU
3023;2;DEDU
3024;2;DEDU
3025;0;DEDU
3026;1;DEDU
3027;1;DEDU
3028;1;DEDU
3029;1;RECEITA INTRAOR
3030;0;TAXAS PELA PRESTA
3031;0;IMPOSTOS, TAXAS E CONTRIBUI
3032;0;IMPOSTOS SOBRE A PRODU
3033;0;CONTRIBUI
3034;0;CONTRIBUI
3035;0;CONTRIBUI
3036;1;OUTORGA DE DIREITO DE USO OU DE EXPLORA
3037;0;DELEGA
3038;0;DELEGA
3039;0;SERVI
3040;1;DELEGA
3041;1;DELEGA
3042;0;CONTRIBUI
3043;1;CONTRIBUI
3044;1;SERVI
3045;0;CONTRIBUI
3046;3;DELEGA
3047;0;CONTRIBUI
3048;7;CONCESSCO DE LICEN
3049;2;PAGAMENTO PELA RETEN
3050;2;ROYALTIES MONIMOS PELA PRODU
3051;1;CONTRIBUI
3052;0;ROYALTIES EXCEDENTES PELA PRODU
3053;2;ROYALTIES EXCEDENTES PELA PRODU
3054;4;ROYALTIES EXCEDENTES PELA PRODU
3055;3;CONTRIBUI
3056;0;CONTRIBUI
3057;2;CONTRIBUI
3058;0;CONTRIBUI
3059;1;OUTRAS CONTRIBUI
3060;0;CONTRIBUI
3061;0;EXPLORA
3062;0;ROYALTIES PELA PRODU
3063;4;ROYALTIES PELA PRODU
3064;0;OUTORGA DE DIREITOS DE EXPLORA
3065;2;CONTRIBUI
3066;0;EXPLORA
3067;0;CONTRIBUI
3068;1;CONTRIBUI
3069;1;CONTRIBUI
3070;0;CONTRIBUI
3071;0;JUROS E CORRE
3072;3;REMUNERA
3073;0;CONTRAPARTIDA DE SUBVEN
3074;1;CONTRAPARTIDA DE SUBVEN
3075;0;OPERA
3076;1;OPERA
3077;0;OUTRAS OPERA
3078;2;SERVI
3079;1;COTA-PARTE DA COMPENSA
3080;0;MULTAS PREVISTAS NA LEGISLA
3081;0;OPERA
3082;5;OPERA
3083;6;OPERA
3084;1;OUTRAS OPERA
3085;0;ALIENA
3086;1;ALIENA
3087;0;INDENIZA
3088;2;ALIENA
3089;0;RESTITUI
3090;1;RESTITUI
3091;1;RESTITUI
3092;1;AMORTIZA
3093;0;AMORTIZA
3094;0;AMORTIZA
3095;1;RESTITUI
3096;1;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
3097;1;TRANSFERONCIAS DO SAL?RIO-EDUCA
3098;0;TRANSFERONCIAS DE OUTRAS INSTITUI
3099;2;ALIENA
3100;1;RECEITA INTRAOR
3101;0;RECEITA INTRAOR
3102;0;RECEITA INTRAOR
3103;0;DEDU
3104;2;DEDU
3105;3;DEDU
3106;0;DEDU
3107;0;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
3108;0;DEDU
3109;0;DEDU
3110;0;DEDU
3111;0;DEDU
3112;0;RECEITA INTRAOR
3113;1;CONTRIBUI
3114;3;IMPOSTO SOBRE SERVI
3115;1;TAXA DE CONTROLE E FISCALIZA
3116;0;TAXA DE CONTROLE E FISCALIZA
3117;0;IMPOSTO SOBRE A IMPORTA
3118;4;IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS ? IMPORTA
3119;0;IMPOSTOS SOBRE OPERA
3120;0;CONTRIBUI
3121;1;SERVI
3122;2;DELEGA
3123;0;SERVI
3124;6;TRANSFERONCIA DA DELEGA
3125;1;DEMAIS DELEGA
3126;1;OUTRAS DELEGA
3127;0;CONTRIBUI
3128;0;CONTRIBUI
3129;4;PARTICIPA
3130;1;ROYALTIES MONIMOS PELA PRODU
3131;4;ROYALTIES MONIMOS PELA PRODU
